corresponding_gene_call	D100_OUT	D11_OUT	D17_OUT	D26_OUT	D27_OUT	D2_OUT	D32_OUT	D34_OUT	D36_OUT	D40_OUT	D42_OUT	D60_OUT	D65_OUT	D71_OUT	D7_OUT	D85_OUT	D87_OUT	D88_OUT	D92_OUT
1807491	5.0	18.0	11.0	8.0	2.0	6.0	2.0	0.0	15.0	4.0	0.0	0.0	0.0	10.0	4.0	4.0	23.0	5.0	4.0
1807492	0.0	6.0	5.0	6.0	0.0	6.0	3.0	5.0	7.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	7.0	0.0	5.0
1807493	0.0	9.0	5.0	7.0	0.0	8.0	4.0	8.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	14.0	0.0	6.0
1842121	0.0	12.0	13.0	11.0	0.0	10.0	2.0	2.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	10.0
1842122	0.0	9.0	2.0	7.0	0.0	8.0	2.0	3.0	11.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	4.0	0.0	6.0
1842123	0.0	4.0	0.0	5.0	0.0	4.0	1.0	1.0	4.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	7.0	0.0	5.0
1842124	1.0	8.0	1.0	3.0	1.0	6.0	3.0	1.0	5.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	5.0	0.0	3.0
1842125	0.0	7.0	3.0	2.0	0.0	5.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0
1842126	0.0	13.0	4.0	5.0	0.0	5.0	3.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0
1842127	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1847182	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
1847183	0.0	2.0	6.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0
1847184	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	0.0
1847185	0.0	3.0	4.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	10.0	0.0	2.0
1847186	0.0	12.0	7.0	7.0	0.0	10.0	5.0	8.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	12.0
1847187	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
1847188	0.0	16.0	7.0	9.0	0.0	18.0	3.0	4.0	15.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	11.0	0.0	12.0
1847189	0.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0
1847190	0.0	2.0	2.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
1847191	0.0	6.0	6.0	3.0	0.0	2.0	1.0	2.0	8.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	6.0	0.0	2.0
1847192	0.0	37.0	32.0	32.0	11.0	13.0	0.0	13.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
1851583	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0
1851584	10.0	11.0	5.0	19.0	11.0	6.0	5.0	5.0	14.0	6.0	0.0	0.0	1.0	0.0	14.0	0.0	13.0	0.0	7.0
1851585	3.0	13.0	6.0	7.0	2.0	10.0	8.0	7.0	12.0	3.0	1.0	0.0	0.0	2.0	0.0	1.0	20.0	2.0	7.0
1851586	0.0	3.0	2.0	1.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0
1851587	0.0	12.0	9.0	11.0	0.0	12.0	9.0	3.0	16.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	14.0	0.0	11.0
1851588	0.0	3.0	1.0	3.0	0.0	3.0	3.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0
1851589	0.0	6.0	1.0	3.0	0.0	7.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0
1851590	0.0	2.0	5.0	4.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0
1851591	0.0	12.0	12.0	16.0	0.0	16.0	5.0	5.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	13.0
1851592	7.0	7.0	9.0	8.0	3.0	3.0	0.0	2.0	6.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	3.0
1851593	0.0	10.0	14.0	10.0	0.0	10.0	0.0	5.0	12.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	10.0	0.0	10.0
1851594	0.0	4.0	7.0	1.0	0.0	6.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0
1851595	0.0	13.0	14.0	10.0	0.0	7.0	0.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0
1851596	0.0	9.0	11.0	10.0	0.0	9.0	7.0	4.0	11.0	0.0	4.0	0.0	0.0	1.0	3.0	0.0	11.0	0.0	7.0
1851597	0.0	2.0	3.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0
1851598	0.0	19.0	15.0	16.0	0.0	16.0	5.0	6.0	16.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	14.0	0.0	11.0
1851599	0.0	14.0	14.0	11.0	0.0	16.0	0.0	5.0	13.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	24.0	0.0	10.0
1851600	0.0	1.0	2.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
1851601	1.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
1851602	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
1851603	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
1851604	0.0	2.0	2.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0
1851605	0.0	20.0	15.0	24.0	0.0	24.0	2.0	7.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	14.0
1851606	0.0	11.0	12.0	8.0	0.0	7.0	3.0	5.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	17.0	0.0	9.0
1853827	0.0	7.0	5.0	3.0	0.0	4.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	4.0
1853828	0.0	5.0	4.0	0.0	0.0	1.0	2.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0
1853829	0.0	5.0	6.0	3.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	2.0
1853830	0.0	20.0	7.0	12.0	0.0	11.0	8.0	9.0	29.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	13.0
1853831	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0
1895945	0.0	5.0	0.0	3.0	0.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0
1895946	0.0	11.0	0.0	6.0	0.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0
1902524	0.0	38.0	39.0	26.0	1.0	34.0	0.0	23.0	44.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	20.0	0.0	9.0
1902525	0.0	6.0	4.0	6.0	0.0	8.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	6.0
1902526	0.0	3.0	1.0	2.0	0.0	3.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0
1902527	0.0	23.0	9.0	24.0	0.0	14.0	4.0	6.0	33.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	0.0	13.0
1902528	0.0	9.0	5.0	3.0	1.0	5.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0
1902529	0.0	7.0	4.0	1.0	1.0	3.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	2.0
1902530	0.0	24.0	12.0	23.0	2.0	14.0	3.0	3.0	44.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	19.0	0.0	11.0
1902531	0.0	20.0	10.0	7.0	0.0	14.0	0.0	2.0	29.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	12.0	0.0	13.0
1902532	0.0	6.0	4.0	5.0	0.0	4.0	0.0	6.0	11.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	14.0	0.0	0.0
1902533	0.0	9.0	3.0	3.0	1.0	10.0	0.0	2.0	37.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	2.0
1902534	0.0	62.0	11.0	13.0	1.0	30.0	1.0	4.0	83.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	24.0	0.0	10.0
1902535	0.0	7.0	1.0	3.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0
1911302	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
1911303	0.0	6.0	4.0	1.0	0.0	6.0	1.0	2.0	6.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	5.0
2019416	0.0	14.0	10.0	3.0	2.0	4.0	1.0	4.0	13.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	4.0
2019417	0.0	2.0	3.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2019418	0.0	16.0	8.0	3.0	0.0	10.0	4.0	3.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0
2019419	0.0	22.0	13.0	6.0	0.0	10.0	2.0	2.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	9.0
2019420	0.0	8.0	6.0	5.0	0.0	3.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0
2019421	34.0	27.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
2029653	0.0	22.0	9.0	7.0	0.0	12.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	7.0
2029654	0.0	7.0	5.0	7.0	0.0	7.0	2.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
2029655	0.0	22.0	5.0	10.0	0.0	11.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	0.0	7.0
2029656	0.0	8.0	2.0	2.0	0.0	4.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0
2029657	0.0	10.0	4.0	6.0	4.0	6.0	0.0	1.0	15.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	9.0	0.0	3.0
2082851	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2082852	1.0	4.0	4.0	3.0	3.0	6.0	9.0	5.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0	0.0	6.0
2082853	0.0	3.0	2.0	2.0	0.0	5.0	4.0	2.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	3.0
2098398	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0
2098399	0.0	34.0	10.0	33.0	0.0	19.0	6.0	5.0	40.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	24.0	0.0	23.0
